conversion_id,campaign_id,timestamp,user_id,revenue_usd,country,customer_segment
CONV23225,CMP011,2026-02-27 12:40:08,5b8487d0-9698-4d64-a247-bcedf61140ce,186.23,UK,Returning
CONV23226,CMP023,2026-03-11 05:32:52,9c247d4b-6cc3-4aea-a080-2d73376a9ca7,234.26,UK,New
CONV23227,CMP009,2025-07-20 21:10:35,e939457d-6a81-4e39-b8c7-41589c54ced4,65.65,USA,VIP
CONV23228,CMP016,2026-08-23 15:10:53,d284a311-c1fc-4b23-abdd-99f6dded1d9b,204.54,India,New
CONV23229,CMP029,2026-02-01 00:20:26,e981e82b-2530-4d73-9b54-5cc3fc003ee4,185.39,Germany,VIP
CONV23230,CMP001,2026-04-02 04:32:23,05223382-663f-4867-a5dc-6232a34a5f56,254.6,Canada,Returning
CONV23231,CMP026,2026-11-24 14:30:55,64f5e5cc-d9ef-431a-a203-1397e21d35d6,87.95,UK,New
CONV23232,CMP014,2026-10-23 23:44:06,b02bd24f-96c2-4d10-8bd4-f4e25325f8d7,108.87,USA,VIP
CONV23233,CMP022,2026-12-29 10:08:47,a0fc2a59-b85b-4107-a1b2-f47c74a77640,124.37,UK,Returning
CONV23234,CMP007,2026-07-15 03:37:10,690fbf83-79e2-4c1d-96a8-14db55771ee9,98.5,India,New
CONV23235,CMP005,2026-04-26 02:46:16,375e1026-fb92-4de4-99c5-b6d58924636f,122.62,USA,VIP
CONV23236,CMP018,2026-07-28 11:06:38,7eaff6a5-52c3-4332-959f-b22631aa3429,277.61,India,New
CONV23237,CMP005,2026-04-28 06:28:39,25e69f1c-d829-4d5e-97c8-e3287495f698,141.59,USA,New
CONV23238,CMP011,2026-02-06 04:37:24,065bf945-c5e9-4849-8d2a-6d920453f843,175.68,UK,Returning
CONV23239,CMP030,2026-08-01 01:51:20,64bf63f9-dce7-4105-9d3b-98e8cfbae67d,294.94,Canada,New
CONV23240,CMP018,2026-06-26 05:09:34,bc18da4a-fdfa-4ba2-9850-568b144e529d,218.32,USA,New
CONV23241,CMP013,2025-11-28 21:31:24,f8475868-aa3e-4502-ab4d-6e9c16edc915,177.36,Canada,New
CONV23242,CMP028,2025-11-04 02:00:13,4803a039-24b7-4eb4-a6a1-4923dbe6e756,274.36,India,Returning
CONV23243,CMP035,2026-10-06 07:15:14,50df0e1a-0bc7-47aa-b205-351ef366c6c9,209.53,Canada,VIP
CONV23244,CMP038,2025-01-08 16:51:11,c7540074-c94b-459e-a62b-1caa882bd7b1,161.68,Germany,New
CONV23245,CMP009,2025-08-19 12:08:42,76e606e6-8a92-4c07-a621-5adfb48f0560,208.58,India,New
CONV23246,CMP014,2026-11-17 18:16:42,132fdaff-123e-473e-80f5-9606abddbf53,166.64,India,Returning
CONV23247,CMP036,2025-11-23 11:47:52,134dca26-748a-464c-9ed8-1f7d516aa328,205.99,UK,New
CONV23248,CMP029,2026-02-24 20:24:55,fb0db6d1-a9ef-4f7e-b59a-91c40b5803f2,113.18,USA,New
CONV23249,CMP020,2026-01-24 15:28:01,eeaf5669-f508-4d9c-9f97-af8c95f8094e,266.4,India,New
CONV23250,CMP003,2026-12-02 00:39:01,c66cff0f-6fee-4e85-aad8-6e727e44a459,155.02,USA,New
CONV23251,CMP003,2026-11-12 13:39:07,5c8c6db0-a506-49ee-a921-e7d1a536fb34,157.27,UK,New
CONV23252,CMP008,2026-03-20 06:20:00,56fa5afc-ea80-4832-90bc-d15d9dbc4336,283.36,India,Returning
CONV23253,CMP025,2025-06-28 10:33:57,d0b0ce67-50d5-42ec-adda-1d3f83316553,229.61,UK,Returning
CONV23254,CMP006,2025-09-07 22:42:13,0c2f1a35-8429-4d70-8063-96a2fcbf6a29,266.88,USA,New
CONV23255,CMP004,2026-12-08 15:20:10,3550d4fb-b765-4fd4-a701-41e1dd407466,189.7,India,Returning
CONV23256,CMP035,2026-09-02 17:20:48,97f8da26-1dd3-4598-b2a2-0caccbd4bc43,132.59,Canada,Returning
CONV23257,CMP011,2026-04-20 00:07:32,419f8448-04db-4133-948f-e50d4e440a6e,191.22,USA,New
CONV23258,CMP015,2025-05-24 06:49:41,599d0065-9392-4e6e-9af2-980b52b20de2,238.44,Germany,New
CONV23259,CMP025,2025-08-15 14:08:55,4b243a85-e5bb-4f3e-b4ad-a3f1f5f668dd,171.24,India,New
CONV23260,CMP004,2026-12-23 08:54:45,aa5ea78b-bb86-4a6b-b8a2-f4d33493ce88,202.24,India,VIP
CONV23261,CMP012,2026-11-02 02:54:03,6e455a87-ed95-4675-8caa-00aa034faca3,195.95,Germany,Returning
CONV23262,CMP032,2026-10-26 13:11:52,0c33a2b9-1187-4a92-bf1d-4629c633fe5f,206.52,UK,New
CONV23263,CMP028,2025-11-21 02:48:26,915a780b-d82b-4459-8756-490e4333b2b5,293.94,India,New
CONV23264,CMP014,2026-11-23 03:51:25,d50b00d0-9fce-4d6c-8d15-e85b2fb2a0d9,228.94,India,New
CONV23265,CMP001,2026-03-03 15:37:23,0b8722eb-6588-4090-b91a-35f05688d535,298.57,Germany,New
CONV23266,CMP027,2026-05-23 03:25:56,98e30004-d889-45c2-842c-1548f78d576f,42.86,USA,Returning
CONV23267,CMP028,2025-10-14 06:29:37,e33ca2fa-6842-43a6-bcd4-333c705dfe8c,288.85,Germany,New
CONV23268,CMP005,2026-06-08 09:05:32,22796158-a132-4f21-b6e8-a8d00b8c8042,290.47,USA,New
CONV23269,CMP036,2025-10-30 21:43:59,57285a5a-b245-419c-9899-c2eed1625f82,121.93,India,New
CONV23270,CMP016,2026-09-15 20:52:51,01de8f63-ef70-4345-8435-7a3d9478988b,139.21,Canada,VIP
CONV23271,CMP003,2026-11-05 08:51:21,8e08ec1c-d0fe-4d72-beeb-044b2bc72166,141.19,India,Returning
CONV23272,CMP003,2026-11-18 06:17:05,9564305f-d1ad-4d41-8f42-b0e7b2bed47d,61.23,India,Returning
CONV23273,CMP017,2025-12-23 07:33:51,6b91852d-01de-479b-b02b-d3d4ceab5eba,244.37,India,New
CONV23274,CMP002,2025-02-22 23:13:28,00d2ee86-090e-4f9c-b82b-838c2cd228b6,18.8,India,Returning
CONV23275,CMP034,2026-09-24 06:17:31,b697fa2d-f5ac-46c8-93e3-dc3afd0afddd,285.79,India,New
CONV23276,CMP023,2026-02-06 07:59:56,4392407c-4c61-4135-beb8-a61b06c4a932,253.47,UK,Returning
CONV23277,CMP039,2026-02-18 10:16:13,23d1cae9-0d1d-46e7-8922-a9a0ae1a6c7f,261.83,UK,New
CONV23278,CMP010,2026-09-21 06:06:51,3a533f98-381f-4f3f-b1a8-9d11c6f153e2,30.03,USA,VIP
CONV23279,CMP004,2026-12-29 03:44:52,44a61b77-1a4f-4209-8508-bd24eb1e26a5,88.48,UK,Returning
CONV23280,CMP033,2025-10-10 10:21:04,2af87dd1-ae0e-4942-9706-b406087eeec2,22.52,USA,New
CONV23281,CMP015,2025-04-02 05:11:07,c06201a0-ede2-43aa-a9db-3343ab2c76f6,1204.4,USA,New
CONV23282,CMP019,2025-06-06 14:23:03,d4963b48-3204-4a86-ad73-b0ed0cdb229c,113.22,India,Returning
CONV23283,CMP003,2026-11-15 15:25:29,9325340f-c9d7-4300-9e5f-a72aafe29dd3,115.55,India,Returning
CONV23284,CMP008,2026-04-28 19:44:28,105126b0-e40b-401c-ae02-f7c6947db86d,225.04,India,VIP
CONV23285,CMP018,2026-08-29 00:13:27,911d26f0-1641-4b9d-8e0e-ee92e95c57a7,281.45,USA,Returning
CONV23286,CMP019,2025-06-11 11:52:13,3ab43b07-8da4-4af1-af76-927143f3d3d6,176.59,India,New
CONV23287,CMP030,2026-08-02 22:46:28,c9ca5b8b-fdfa-4c49-9abe-0c3cf1a3bf43,205.73,India,Returning
CONV23288,CMP019,2025-06-01 18:51:26,b2a95816-0916-4252-bd02-ae52d6aefd56,89.92,India,New
CONV23289,CMP010,2026-08-19 18:58:37,ffbad462-efc6-462a-baaa-53ff4144b436,240.43,Germany,Returning
CONV23290,CMP023,2026-03-03 08:22:52,538eff1b-d0f3-44d0-8eda-e2c8183e98ed,136.27,India,New
CONV23291,CMP007,2026-06-20 15:18:34,0382bc17-172d-4d33-a24a-0619104e70b0,294.77,UK,New
CONV23292,CMP031,2026-08-25 22:43:19,94393c0c-7d73-4585-9749-5d56dd1e46bd,269.23,Germany,Returning
CONV23293,CMP019,2025-06-02 11:12:38,629bbf9d-9ad4-470d-a921-1b6e43680d17,282.19,India,Returning
CONV23294,CMP032,2026-10-07 10:35:08,ab8d4e66-8241-4ee5-8b7b-6dc880fee408,282.87,Germany,New
CONV23295,CMP008,2026-04-26 18:41:55,c624ee4b-6b7a-4317-b9cb-18b9165c2e3b,297.33,USA,New
CONV23296,CMP010,2026-08-22 16:39:14,4c4d5efe-298b-44cf-a865-ae3c3cf4a4cf,232.94,India,New
CONV23297,CMP004,2026-12-21 13:31:59,264bcd6a-21ea-4c60-b385-343567552a9b,165.41,India,Returning
CONV23298,CMP027,2026-05-30 14:39:45,75a8dcd9-6220-45d3-9c8c-384544d600b8,167.75,India,New
CONV23299,CMP011,2026-03-07 01:15:24,12661c99-1bb2-4c3c-ae50-2811b2d97dbc,71.41,Germany,Returning
CONV23300,CMP037,2026-12-03 04:38:24,169fea60-a8c3-452a-9507-288a7d3ee1e4,212.27,UK,New
CONV23301,CMP040,2026-04-06 10:39:31,fea630f7-4873-400c-bc16-48d213481441,260.41,India,VIP
CONV23302,CMP025,2025-09-15 20:20:16,b199b394-ce01-494f-b10d-2865a07bc696,29.84,USA,New
CONV23303,CMP025,2025-08-11 17:26:11,3322f799-fbfb-4790-95be-a54c2d2f0a40,82.65,USA,New
CONV23304,CMP018,2026-08-15 04:47:56,ee651229-bf1b-48b5-9ab8-94f707532897,36.66,USA,VIP
CONV23305,CMP016,2026-07-17 03:03:03,483c6110-517e-4141-b242-421b020b7b01,178.24,Canada,New
CONV23306,CMP032,2026-11-04 04:20:46,5619291e-9021-480e-8d7c-79883e1c33ab,290.14,UK,New
CONV23307,CMP040,2026-05-01 07:58:01,347e0752-9995-4116-95f1-eb4164769f50,128.76,India,Returning
CONV23308,CMP039,2025-12-03 12:35:12,af12151e-c207-45a6-8bd7-ec0f54d33a38,22.63,USA,Returning
CONV23309,CMP040,2026-04-29 02:16:28,0820e34b-dbd5-44b5-a331-19c79b69603b,185.96,India,Returning
CONV23310,CMP040,2026-04-21 17:16:05,9b5c6e0c-97a9-4133-8cfa-38ecae697245,249.73,USA,New
CONV23311,CMP036,2025-11-22 03:33:27,27f7f471-9dc2-45a7-9ba4-01ca30a7d082,58.96,India,Returning
CONV23312,CMP031,2026-08-17 11:57:00,cb6df4fb-3d5c-482f-b046-55385b080bc8,69.48,India,VIP
CONV23313,CMP038,2025-01-09 06:01:25,7c0a88f7-6cc1-4970-a5a2-f8124e194282,50.76,India,VIP
CONV23314,CMP037,2026-12-19 17:45:43,aa63513a-f82f-409f-90c5-a1ad2133c98f,262.07,USA,New
CONV23315,CMP015,2025-04-10 14:09:59,4d149306-116c-48c7-b553-7a53da3a56f1,92.04,India,New
CONV23316,CMP038,2025-02-25 15:33:55,37d4bf4a-02ef-4ca2-af5a-212db120a669,294.35,USA,VIP
CONV23317,CMP021,2026-01-01 12:00:37,47d16f1d-f715-43c4-9312-8e376219f285,254.96,India,New
CONV23318,CMP023,2026-03-08 12:04:11,90520046-5dbd-4482-8234-1509e5a5a0c8,47.74,India,New
CONV23319,CMP039,2026-03-07 18:57:05,1906f090-bf1a-4595-bb58-bbbc861e1b2b,73.67,India,Returning
CONV23320,CMP039,2025-12-16 15:41:28,5886f3e6-f744-4380-896b-8dff7d667b47,228.17,USA,Returning
CONV23321,CMP039,2026-02-09 04:38:19,824e063d-a436-4fd6-87e9-c81a5a1c8fed,257.9,India,New
CONV23322,CMP010,2026-08-12 18:23:31,9cd6ab18-9594-417f-83da-6ed959d30ca5,199.52,India,Returning
CONV23323,CMP037,2026-11-26 13:37:58,d26077e1-4061-4d10-af8f-6d688272100b,18.41,India,New
CONV23324,CMP007,2026-07-02 12:25:52,3ff69b9b-a8ff-4eab-b5cd-78c502b9694f,60.61,UK,New
CONV23325,CMP029,2026-02-28 10:39:18,d2b58cea-9266-4c82-a631-5d9a60ea2abe,25.28,India,Returning
CONV23326,CMP029,2026-02-03 16:41:18,c65227d0-f6e6-4c56-9896-55894d20499e,80.48,Germany,VIP
CONV23327,CMP037,2026-11-12 14:26:24,07ba1f5f-4ac7-4c81-83ec-3c9cdffbcd3d,45.31,India,New
CONV23328,CMP038,2025-01-29 10:29:58,f193d085-362a-4404-a02f-fba061a21a3e,98.97,India,Returning
CONV23329,CMP004,2026-12-12 17:02:46,a4617692-bda1-41e7-b0ca-d3b1364a6b36,19.79,UK,New
CONV23330,CMP004,2026-12-15 06:35:56,9ea10bde-045b-4966-9299-efa92ecce002,226.19,UK,Returning
CONV23331,CMP024,2026-09-05 08:20:31,f27a979c-77d5-4eca-85c0-6f53e3a77a59,79.72,India,New
CONV23332,CMP023,2026-03-02 13:50:19,19b52cb4-e8ca-4319-8fb7-0f493ae34475,140.28,India,VIP
CONV23333,CMP026,2026-12-12 12:49:42,f446ff86-effc-4635-a4ab-b4a5727989c0,274.1,USA,New
CONV23334,CMP013,2025-11-21 14:14:18,dc775b9b-0f13-4e98-8e47-67a6b1d9ee9f,143.39,UK,New
CONV23335,CMP024,2026-10-19 13:03:27,96ef5958-7caa-4c7d-bbc0-8ccef08734b7,184.92,India,Returning
CONV23336,CMP012,2026-10-16 14:55:12,bb02962b-969a-4ccd-bdc5-18ab607687f5,297.75,India,New
CONV23337,CMP023,2026-03-25 23:07:16,c4b9f2ea-91ed-424c-b281-705a521276bc,72.92,UK,VIP
CONV23338,CMP025,2025-08-05 02:58:06,6f3f02a4-fcb6-44e7-afc7-524b7d12ffdd,220.02,India,New
CONV23339,CMP001,2026-03-22 06:53:03,e4ed4af3-cfb0-47ca-bc17-7fb322eb4971,51.95,India,New
CONV23340,CMP021,2026-01-13 09:00:10,d1cce2c4-6dba-4548-a931-11192ef57cda,100.63,Canada,New
CONV23341,CMP018,2026-08-03 18:46:40,acad1bf5-5b4b-4caa-81e7-5c40cf3f0086,93.93,UK,New
CONV23342,CMP007,2026-07-05 08:36:53,d9f9ca6e-c632-4760-9789-d5277cb2e5cd,168.57,India,New
CONV23343,CMP021,2026-02-16 02:04:29,5f772296-17ef-4d52-9985-ef69462a0920,222.5,India,Returning
CONV23344,CMP040,2026-04-06 06:18:02,bff90c2b-7e38-47c3-a1b7-cf74d4b1d3d6,262.21,India,Returning
CONV23345,CMP008,2026-03-07 20:55:05,5735bf4a-7284-4937-b3c5-dd297ca9a655,100.53,India,New
CONV23346,CMP029,2026-01-20 18:59:08,ededec7a-842e-4e87-94ed-9ee55f6a3138,175.94,India,New
CONV23347,CMP036,2025-12-23 16:05:51,75cce147-cf46-4de7-88c4-342609e49137,245.24,UK,Returning
CONV23348,CMP010,2026-08-25 05:47:23,fe360267-d421-48d6-9e36-8c35e05c87ea,165.81,USA,New
CONV23349,CMP016,2026-08-10 07:45:35,25384f4b-042e-4f59-b860-297bc5b9336c,156.12,UK,New
CONV23350,CMP026,2026-12-28 01:23:16,549cc2e0-bd3e-4c50-9fb4-f6b72d43e289,252.08,India,Returning
CONV23351,CMP026,2026-12-02 05:01:53,cc469048-ebc5-4333-b17b-d8058939b830,95.48,India,Returning
CONV23352,CMP006,2025-08-15 18:02:14,8a681b26-b4df-4674-970a-ce6c46d88a14,199.0,Canada,New
CONV23353,CMP017,2026-02-11 13:13:25,d0d47e11-5013-4ca5-8491-b651533fa89c,210.88,India,New
CONV23354,CMP038,2025-02-24 17:38:56,4d7bfcdc-bd8f-4b42-8d8e-2c649617762c,30.05,UK,VIP
CONV23355,CMP020,2026-01-07 18:24:32,13a00a55-c425-4220-a392-52fa183ea659,121.97,USA,Returning
CONV23356,CMP002,2025-04-22 07:06:42,37c4f6c1-3009-40e5-808f-60404bd04eea,76.79,USA,Returning
CONV23357,CMP025,2025-08-14 22:38:43,ac61a26c-27b9-48db-9bf6-3a5b3930330c,106.75,India,Returning
CONV23358,CMP011,2026-03-06 12:41:44,9ce7a500-a09d-4f13-92ee-5301263de2bb,231.64,Canada,Returning
CONV23359,CMP039,2026-02-20 11:07:29,c747b4b1-d6ef-475b-84a1-311ca740ab98,242.77,India,Returning
CONV23360,CMP015,2025-05-15 17:13:13,a34a2a7a-6ccf-4e0d-97bc-5cf3657a0e2a,127.43,India,New
CONV23361,CMP009,2025-07-03 00:35:50,54858f56-6c7c-4828-93b4-285bdf185f90,287.06,Canada,VIP
CONV23362,CMP006,2025-09-13 18:28:22,402cb4d0-1bfe-4882-ba71-4a1c3393f6f8,274.05,USA,New
CONV23363,CMP032,2026-10-10 14:34:36,de0a6d6c-4078-4ad3-9d27-f1f77c8115d8,180.57,Canada,Returning
CONV23364,CMP013,2025-11-16 21:42:57,6540da63-1b40-42cb-805d-caae66b9a441,261.51,UK,New
CONV23365,CMP001,2026-03-27 16:02:23,214162b9-6b4a-411d-8524-bc17df19189f,247.82,Canada,New
CONV23366,CMP014,2026-11-13 19:35:37,e571b55a-6e3b-45b1-a854-3febf4e81349,202.66,Canada,New
CONV23367,CMP012,2026-11-09 16:04:48,d735fa27-5f1d-45d5-802b-0e11db7ba2af,97.21,USA,Returning
CONV23368,CMP029,2026-02-11 03:21:46,a034e32a-9077-483c-b579-63cd3eaf9431,249.33,India,VIP
CONV23369,CMP024,2026-09-09 17:02:25,686ab88e-3acf-4d19-bc4c-b336888d1e69,125.8,USA,Returning
CONV23370,CMP031,2026-08-15 19:31:55,11ad5e00-5c4e-4fc3-96c8-05beb55700f6,152.82,India,Returning
CONV23371,CMP032,2026-09-25 17:13:00,3d7c707c-5aea-4304-9427-200761d9a230,180.65,India,VIP
CONV23372,CMP026,2026-12-20 06:26:20,169d937a-bc0c-4059-9a5d-2e8838f0121b,219.21,USA,New
CONV23373,CMP026,2026-12-19 05:29:28,e0dcf130-5fca-4cf5-872f-60f57c032d51,94.53,India,New
CONV23374,CMP008,2026-04-02 20:32:57,198e9fce-9160-4408-8a11-c1fb269c498e,19.26,Canada,VIP
CONV23375,CMP013,2025-12-11 09:17:38,4a6c57be-6fec-42ed-b3ae-df9012191811,202.51,India,Returning
CONV23376,CMP019,2025-05-08 02:14:01,b9f63715-75ea-4c86-9126-9d77249f393e,138.23,USA,Returning
CONV23377,CMP033,2025-09-04 03:42:12,0de52d18-ac55-420e-b0ce-8b6c79dcd9e6,55.83,Canada,New
CONV23378,CMP039,2026-01-12 15:05:10,b0dcd9fa-5a5c-4597-9ce9-083d78260588,224.29,UK,VIP
CONV23379,CMP024,2026-11-23 06:51:28,8c12f069-ba30-40b4-8c0e-1660a485d84f,242.1,UK,New
CONV23380,CMP034,2026-09-15 14:53:33,fa236f69-662a-4b92-b3b4-fafa287888c4,156.19,India,New
CONV23381,CMP023,2026-01-29 00:10:58,715fe631-0881-478c-aea7-fad7604f2cbc,113.32,India,New
CONV23382,CMP024,2026-12-03 16:26:22,d1e9a511-907e-4d79-a447-8362e0b00bbf,38.02,Germany,New
CONV23383,CMP006,2025-09-17 15:42:32,77b32284-2800-4346-814e-b6b3090a3d13,194.05,India,Returning
CONV23384,CMP035,2026-11-26 02:34:43,84a13824-b418-4133-a1e4-b46ec89e0d0a,110.01,India,New
CONV23385,CMP006,2025-09-14 10:58:09,cc95a672-c7fe-4f47-abe0-f506b98f2203,119.02,UK,New
CONV23386,CMP021,2026-02-06 23:19:09,1fc5e8ae-dada-487a-a2ed-b754fd2e7594,231.21,USA,New
CONV23387,CMP024,2026-11-22 15:01:11,347564b6-5f95-42f6-930c-a02218c47966,218.91,Germany,Returning
CONV23388,CMP039,2026-01-03 09:32:47,8084da7f-cb00-4e51-b024-07cf70edcf96,201.89,India,New
CONV23389,CMP002,2025-03-15 06:58:17,fdbaebf5-90bf-4583-920a-94a406bdf8d9,281.5,USA,New
CONV23390,CMP034,2026-10-12 03:59:05,b8e3a4cf-3bd4-4620-9a02-4052e0e3c8f0,95.45,India,Returning
CONV23391,CMP032,2026-10-14 22:27:17,c8850bb7-07c3-4675-ba65-1afb6e96db6d,232.31,USA,New
CONV23392,CMP038,2025-01-19 18:11:17,2fb00c26-c02b-44c3-ae3d-61b9ad4d48a4,134.92,USA,New
CONV23393,CMP033,2025-10-20 19:11:20,32d0df65-df2f-473b-b8a8-28a44b6d6f80,137.24,USA,New
CONV23394,CMP034,2026-09-09 05:06:56,119400c4-e26b-4406-bf96-33963deb743b,203.93,USA,New
CONV23395,CMP026,2026-12-26 07:16:50,15763375-2892-4ddf-9bce-6941003e211e,277.85,India,New
CONV23396,CMP014,2026-11-30 15:32:30,51bfc494-877c-4f11-9465-de1b14f53697,58.08,USA,New
CONV23397,CMP013,2025-11-24 18:50:15,5004997c-3dee-4239-8228-5a35eb6b6f26,169.13,Canada,New
CONV23398,CMP024,2026-10-26 06:35:38,ea86cdb8-9835-47de-9746-49163f1d6395,296.94,Germany,Returning
CONV23399,CMP038,2025-02-19 06:27:17,ef2a9f23-bb40-4bc6-802a-751bb76f1103,83.71,India,Returning
CONV23400,CMP039,2026-02-19 08:53:25,8a063edd-7485-480c-818f-8285bd26d49d,265.3,UK,Returning
CONV23401,CMP021,2025-12-28 13:07:05,b24845f0-bc95-4d59-9888-2421c1c9bd49,298.88,India,Returning
CONV23402,CMP006,2025-08-20 18:56:51,1ca767c5-cf58-492d-96f5-487592694541,231.36,India,New
CONV23403,CMP031,2026-07-14 09:38:58,64db4ed2-a7fb-484b-becc-f3814f056308,245.97,USA,VIP
CONV23404,CMP014,2026-12-13 02:58:17,fccf8009-1813-477a-ad3a-02dbc5bf8676,230.67,India,Returning
CONV23405,CMP023,2026-03-29 00:34:58,2a83a5d1-62cf-4e32-a846-0c5ceed89695,280.01,India,Returning
CONV23406,CMP019,2025-04-14 01:29:06,95c730fe-d9bb-480d-9da8-a83361380d23,54.35,India,Returning
CONV23407,CMP012,2026-10-03 06:09:02,515a2ea6-a178-462c-9511-b69d95fcfbb7,199.22,Canada,Returning
CONV23408,CMP036,2025-12-21 09:35:08,72d50b42-1b2d-409c-b632-8b615cd60568,170.39,UK,New
CONV23409,CMP014,2026-10-31 08:43:37,a5fc1e20-786c-40fd-8fd0-128190053452,205.31,Germany,Returning
CONV23410,CMP006,2025-09-24 14:17:50,9e7fdf28-52aa-4053-bd30-ac3aeee61a1a,220.44,UK,Returning
CONV23411,CMP024,2026-10-25 06:19:39,7a3278fb-4c23-45eb-90da-5cf6c32476ad,249.02,USA,New
CONV23412,CMP027,2026-04-22 11:44:55,db976dc7-e6b5-4d7d-8d70-f40c3456826c,30.29,Germany,New
CONV23413,CMP030,2026-08-05 01:22:16,5d9cdf1c-4a1e-473e-85b0-99fb62b5eaea,14.61,USA,New
CONV23414,CMP010,2026-08-18 15:32:54,95a37395-32a1-41ef-8d9e-66e1c50b4499,240.99,Canada,New
CONV23415,CMP035,2026-11-27 22:11:49,47ef8951-781d-4a3b-8c9e-314772ee67e1,24.97,India,New
CONV23416,CMP027,2026-04-25 23:10:35,df707c7f-4b20-42d8-8b53-6be9dfc20ce2,34.41,UK,New
CONV23417,CMP030,2026-08-06 23:38:56,88c48115-dc1e-4c31-abe7-936c4e05e1c7,230.47,UK,New
CONV23418,CMP017,2026-02-01 06:50:45,f6d6f2fb-e764-4af2-8086-a86993569122,189.83,India,New
CONV23419,CMP023,2026-03-03 12:20:23,e540fc29-ff51-4fb8-871c-7eb28dcc5055,110.32,India,New
CONV23420,CMP013,2025-11-10 22:26:46,86e1f1f3-b4c0-4037-bd9e-4ee21fcf9c47,27.22,India,Returning
CONV23421,CMP028,2025-11-21 19:38:24,c06d883b-79f7-4c39-a364-fe636eb06f5a,133.51,UK,VIP
CONV23422,CMP009,2025-09-09 23:46:43,b2a05288-ab6b-430b-812b-dab74c6620c7,35.96,UK,Returning
CONV23423,CMP029,2026-01-23 14:15:34,e16637c3-a5ae-48d6-9c69-64e1bbd07014,19.56,India,New
CONV23424,CMP021,2026-01-09 05:20:51,1d79e94a-0d3e-464d-b953-c30ff7526e25,72.86,USA,Returning
CONV23425,CMP032,2026-09-22 02:47:29,e1ea5fe8-b33b-4ab0-ba44-97cf39d64adf,237.23,UK,New
CONV23426,CMP002,2025-05-02 17:50:32,0795f823-835f-4a18-a17d-e1c28eea49aa,295.08,UK,New
CONV23427,CMP004,2026-12-12 17:34:17,4d6d3bf4-13fe-42d0-b04e-25ecc508427f,59.72,India,New
CONV23428,CMP016,2026-06-27 12:40:36,fe5044ec-2829-4e08-bbe7-c80a9fc323a7,12.71,Canada,New
CONV23429,CMP039,2025-12-17 17:59:57,b77aded3-6aa0-4eb5-bc09-64c0c0e7938e,277.67,India,Returning
CONV23430,CMP027,2026-04-17 02:23:34,03277960-771c-466b-a971-d9b71e65e510,89.37,UK,New
CONV23431,CMP018,2026-07-04 15:39:06,9922b835-ba08-48c7-9419-6fb815dc7595,214.3,India,VIP
CONV23432,CMP013,2025-11-22 05:31:38,ef8c61d5-0e09-49cf-950a-f4f1de069cb4,25.56,USA,New
CONV23433,CMP004,2026-12-17 22:26:05,1837c19a-b80f-4780-979f-eb0bdb17b49d,263.6,India,Returning
CONV23434,CMP023,2026-05-01 12:58:48,82173385-c56e-4ce0-9fb8-61e73b5b125c,222.24,India,New
CONV23435,CMP009,2025-08-04 15:41:05,4448951e-6f17-4737-9df5-78679ad19d9e,148.31,India,VIP
CONV23436,CMP004,2026-12-10 09:30:40,42b6be49-6cc5-46bd-88cd-f86296e55426,279.14,India,New
CONV23437,CMP004,2026-12-13 02:38:25,69f8e754-7c6d-46f7-a442-f5a1c394f8a1,292.38,UK,New
CONV23438,CMP013,2025-11-22 07:50:50,115e3d10-6b42-46b0-a5eb-cdee6d81c6b2,74.45,India,New
CONV23439,CMP011,2026-05-01 08:23:38,d13f2109-a095-4bcd-b8c4-4175fac8f6a8,67.32,India,New
CONV23440,CMP029,2026-01-12 10:41:49,99deabf3-2c19-4368-a8b2-b169a19f27e2,207.85,USA,Returning
CONV23441,CMP032,2026-10-28 02:13:42,02909574-00cc-451d-bc6d-d880c41bb726,211.32,India,Returning
CONV23442,CMP034,2026-08-27 16:22:19,cf727360-dd11-45fd-99be-db38842bd6e6,286.45,India,VIP
CONV23443,CMP004,2026-12-05 15:35:43,6a884ea9-bfd7-4f5f-823e-1a77a6cd210f,141.79,UK,Returning
CONV23444,CMP016,2026-09-02 14:09:06,3d8cb022-23b2-4e63-8f84-a747ed3e9403,84.03,India,New
CONV23445,CMP038,2025-01-10 03:28:24,c8e7c83e-c58f-45d7-b2ca-30c730d27f7e,3165.2,India,VIP
CONV23446,CMP021,2026-02-08 15:37:37,2fb810a5-ca27-4178-95a4-e29b89ee10b2,34.08,UK,Returning
CONV23447,CMP006,2025-08-27 21:51:11,a27c52f4-f7f7-43e8-a2c7-6d494595f7c8,120.88,Canada,New
CONV23448,CMP021,2026-01-05 10:10:24,c430c0e1-0825-4573-b323-69b2567e87b0,129.87,Canada,New
CONV23449,CMP032,2026-09-22 06:49:27,f7a325ba-133e-47c7-86cd-a3ebe94fe975,242.96,USA,New
CONV23450,CMP014,2026-11-18 16:07:52,fd04184b-f8f7-4187-826d-7d910cd44b0d,29.41,Germany,New
CONV23451,CMP022,2026-12-28 07:01:35,212564cc-5252-4316-9b25-e8236af881a3,123.45,India,New
CONV23452,CMP027,2026-04-19 14:33:56,0514d3a1-785a-466d-a0d4-13ba158dca0c,146.82,USA,New
CONV23453,CMP010,2026-08-29 13:42:42,7ebbe0e0-0b1f-4a0b-a44c-5b3b4a23b0c0,83.67,India,Returning
